subj_idx,condition,travel_time,response,n_from_leave,reward,tot_reward,rt,max_cz,max_c3,max_c4,stim
44320,1,20,1,0.8571428571428571,0.9875604004438886,0.0,0.8899382796032005,-2.1993290754092287,-1.7584496659991895,-2.206118029121354,early
44320,1,20,1,0.7857142857142857,0.9772065020515625,0.017630706214256327,0.7121014483593053,-1.7913218235004598,-1.5324296660109202,-2.108174411643595,early
44320,1,20,1,0.7142857142857142,0.9408664760852801,0.0346057676694112,1.097130617804396,-1.9561920126823917,-2.233052764081378,-2.1347045494367705,early
44320,1,20,1,0.6428571428571428,0.8721608013423647,0.050341245102047294,0.8125404911717169,-1.9019446503890007,-1.495903076562669,-2.1213109995142463,early
44320,1,20,1,0.5714285714285714,0.7979881211510216,0.06473850309914737,0.729727551694396,-1.1825489238597542,-1.0474420507682827,-1.4786116530860436,mid
44320,1,20,1,0.5,0.7275058152199537,0.07786412319109112,0.7917916296649992,-2.175769644844763,-2.7269557779262956,-2.2023963779910454,mid
44320,1,20,1,0.42857142857142855,0.6816052902943772,0.09016160852508552,1.0131408666137527,-1.3628748913438997,-1.1121862429284928,-1.2390824226569366,mid
44320,1,20,1,0.3571428571428571,0.6384168859754953,0.10167989103264545,0.7413688623284433,-0.8209511656459947,-0.554429203775555,-1.0962678815281817,mid
44320,1,20,1,0.2857142857142857,0.5907915833417181,0.11233892043726515,0.7108239025114931,-1.3752475791452359,-0.8080626829564506,-1.680444359457132,late
44320,1,20,1,0.21428571428571427,0.4993804374847196,0.12134871495250399,0.7084600081535659,-1.4749311170266224,-1.2200062726890537,-1.4094315461793459,late
44320,1,20,1,0.14285714285714285,0.45294889331805116,0.12952079408971556,0.6741957860738808,-0.8980284281712557,-0.7694582747373869,-1.3442171565897838,late
44320,1,20,1,0.07142857142857142,0.35183572017961406,0.13586859489245803,0.7913756569445805,-1.591027254400359,-0.8950862182359592,-2.1503266958908567,late
44320,1,20,0,0.0,0.0,0.13586859489245803,0.028916227123488625,-1.315776193113526,-0.9357753102657971,-1.1860221470705878,leave
44320,1,20,1,0.7857142857142857,0.9951005796293744,0.15382214507478784,0.6964797567843561,-0.6570377976540762,-0.3587092019632145,-0.06649866781131747,early
44320,1,20,1,0.7142857142857142,0.9052653797059423,0.17015489349799728,0.9607788684278371,-1.3747636695779566,-1.1686100066189848,-1.1929648987171761,early
44320,1,20,1,0.6428571428571428,0.8733552167484936,0.18591192050800423,0.8735774760055506,-0.9025449174664347,-1.4148246659157784,-0.39181883458886246,early
44320,1,20,1,0.5714285714285714,0.809755628938086,0.20052148723640328,0.7110099643836065,-1.5041874829521447,-1.141879829238587,-1.0605534996917834,mid
44320,1,20,1,0.5,0.7326433982161031,0.213739799319514,0.9579350055462901,-0.02304477779730529,-0.022802795176993212,0.36321018322432713,mid
44320,1,20,1,0.42857142857142855,0.6423934161514363,0.22532982616681885,0.7609160248651392,-1.0802607060723173,-1.0682362569026798,-0.6162183495591712,mid
44320,1,20,1,0.3571428571428571,0.5828574531394465,0.23584570842867164,0.7739905254608743,-1.9309755584478836,-2.549055131585541,-1.9745188004525949,mid
44320,1,20,1,0.2857142857142857,0.5044456944023801,0.24494689003192877,0.7580516201209093,-0.9703417476453626,-1.3836390775808212,-0.7763935908014428,late
44320,1,20,1,0.21428571428571427,0.44491037897386854,0.25297393873339946,0.7764010340458181,-0.645141687457028,-0.4323596393392368,-0.510346640819585,late
44320,1,20,1,0.14285714285714285,0.3335882745100033,0.25899252012030083,0.6943339222000877,-0.6546622415962223,-1.3768014977493535,-0.719117800215588,late
44320,1,20,1,0.07142857142857142,0.22352127316299455,0.26302527869435843,0.7744096584677895,-0.7981102674693404,-1.6592475497747703,-0.6176994635421157,late
44320,1,20,0,0.0,0.0,0.26302527869435843,0.47822523046386234,-0.6948542305473417,-0.056658884068674156,-1.030301233143665,leave
44320,1,20,1,0.7142857142857142,0.9718655556129433,0.2805596238453516,0.941895366071833,-0.6617907427605625,-0.9705169893163617,-0.9467455800716557,early
44320,1,20,1,0.6428571428571428,0.887957869798076,0.29658011112227795,0.7435826430740344,-1.3664473903846281,-1.2609722546652855,-1.8329374861229322,early
44320,1,20,1,0.5714285714285714,0.8064752310349319,0.31113049309128893,0.6913316499540088,-0.9574979812121905,-0.25801737206058745,-1.1225458335158183,mid
44320,1,20,1,0.5,0.7521937387575324,0.32470153134819296,0.7244834511593576,0.0024136312208458198,0.19548488143415857,-0.67349270727113,mid
44320,1,20,1,0.42857142857142855,0.6633469136097409,0.3366696000495716,0.6435414013342897,-1.583158224958636,-1.2185074056242247,-2.362823805038868,mid
44320,1,20,1,0.3571428571428571,0.5796643161012242,0.34712787190778444,0.6775847983895464,-0.9106375717838991,-0.7299522579327117,-1.2576782600680767,mid
44320,1,20,1,0.2857142857142857,0.5170868168505365,0.35645712395023116,0.6938251160615319,-0.9084911395742418,-1.2689906213754096,-1.1498191552359374,late
44320,1,20,1,0.21428571428571427,0.39194623635422293,0.36352859649000363,0.5921211685475782,-1.641460162869259,-1.7225157583368451,-1.727804662688617,late
44320,1,20,1,0.14285714285714285,0.33053412737876525,0.3694920751215582,0.6918993164300673,-0.8176206213890255,-0.17842867509190885,-1.0650235886199946,late
44320,1,5,1,0.07142857142857142,0.29490908225242163,0.37481280863918476,0.6826483675539521,-1.4551879732773065,-0.2514841423353648,-1.1270058923267607,late
44320,1,5,0,0.0,0.0,0.37481280863918476,0.544065850891343,-1.2444050309032073,-1.0058605035394501,-0.7203648781289999,leave
44320,1,5,1,0.5714285714285714,0.9728199224714187,0.3923643724247931,0.7113714221604823,-0.9139681160409877,-0.8707336330393081,-0.6615950776951416,mid
44320,1,5,1,0.5,0.860795057680932,0.4078947897324908,0.6449437785017835,-0.830460721840521,-1.375922772630436,-0.7595396504221585,mid
44320,1,5,1,0.42857142857142855,0.8117604223388448,0.42254052683367693,0.8660026641215381,0.8031739857224589,1.0235139683609173,0.8608554066256832,mid
44320,1,5,1,0.3571428571428571,0.7560452746466563,0.4361810542902458,0.8079572855666584,0.11969754662344795,-0.08160643939789178,-0.31370762469375174,mid
44320,1,5,1,0.2857142857142857,0.6854172992190227,0.44854731568057576,0.6940218439008277,-1.2660618170324336,-1.0287348167913108,-1.3737310154572664,late
44320,1,5,1,0.21428571428571427,0.6130335056380395,0.45960763262966375,0.7129701321316588,0.009787753150502223,-0.7023273370066595,-0.9618719521580267,late
44320,1,5,1,0.14285714285714285,0.546873849263224,0.46947430068025214,0.860982548897482,-0.7293492841374045,-1.0619867821636635,-0.5038896334234567,late
44320,1,5,1,0.07142857142857142,0.5037602843221423,0.47856311615236335,1.012541992307888,-0.5913800677216948,-0.8683491758155952,-0.5559636141453058,late
44320,1,5,0,0.0,0.0,0.47856311615236335,0.5278476552254006,-1.3954691334896214,-0.3830572104665593,-1.1525459142583978,leave
44320,1,5,1,0.5714285714285714,0.9477741932292619,0.4956628062620769,0.6828233684231009,-0.9277577057193892,-0.27672689438421033,-1.2710684666181733,mid
44320,1,5,1,0.5,0.8954546208590755,0.5118185495112471,0.714009076343018,-0.5606939689836676,0.9590695496136415,-0.39602766284352636,mid
44320,1,5,1,0.42857142857142855,0.8108912465633087,0.5264486049906726,0.6446546122801919,-0.8264226431404118,-0.3165235312152028,-0.8579737883966865,mid
44320,1,5,1,0.3571428571428571,0.6865129932709435,0.5388346348331051,0.7586425937103058,-0.6382423101407648,0.20529273523542899,-0.804167940760237,mid
