subj_idx,condition,travel_time,response,n_from_leave,reward,tot_reward,rt,max_cz,max_c3,max_c4,stim
47131,1,5,1,0.46153846153846156,0.9624624784227738,0.018725603871140112,1.149104884794724,-0.238277435522329,-0.6700730357103464,-0.2488193671809282,mid
47131,1,5,1,0.38461538461538464,0.8383690883482167,0.03503685526864301,0.8970666894201713,-0.9396427314084654,-0.6151299398994303,-1.0340586496082753,mid
47131,1,5,1,0.3076923076923077,0.7326257034513857,0.049290770632832236,2.23985800776245,0.3843995027023899,-0.03608409914587759,-0.1308472622525413,mid
47131,1,5,1,0.23076923076923078,0.6576350170465566,0.06208567235324502,1.2249891957289947,0.34766822422184357,0.003281640014297225,-0.05660594070540156,late
47131,1,5,1,0.15384615384615385,0.5746007897993644,0.07326506585174229,0.76454310371264,0.2666003265086516,0.35322764177695426,0.205232542333145,late
47131,1,5,1,0.07692307692307693,0.47311748706059215,0.0824700071827791,0.9773706785872491,-1.0371873361819073,-0.5229970899749505,-0.7040916794027781,late
47131,1,5,0,0.0,0.0,0.0824700071827791,0.01666544204999809,-0.13882552374222398,-0.25698133816399216,-0.3496870153459768,leave
47131,1,5,1,0.7692307692307693,0.990045602546642,0.10173226642225987,0.6780931229513953,-0.974938935927463,-1.060756089571642,-0.8401303550256446,early
47131,1,5,1,0.6923076923076923,0.946806252698467,0.12015326384109344,0.9157069233460788,-0.13048702740676496,-0.36716454226559875,0.04817744058873791,early
47131,1,5,1,0.6153846153846154,0.8979640455757422,0.1376239906329919,0.939865039428696,-0.42976150407972696,-0.6976888769126616,-0.4478762700586747,early
47131,1,5,1,0.5384615384615385,0.8411297854665755,0.15398895396400447,0.8395772941985342,-1.8048581940476114,-1.3489150696600611,-1.38821537525838,mid
47131,1,5,1,0.46153846153846156,0.8241140854643187,0.17002286100453745,0.7302546489972883,-0.7779626316832728,-1.594959365297206,-0.20558634249853353,mid
47131,1,5,1,0.38461538461538464,0.7340340157928408,0.18430417639690871,0.7777472282195959,-1.4266197373134686,-0.8923563329672828,0.01715832288271423,mid
47131,1,5,1,0.3076923076923077,0.7268655018862712,0.1984460216751004,0.864314140048009,-1.069857777972023,-1.3735207631066502,-1.3227582244733778,mid
47131,1,5,1,0.23076923076923078,0.7672381914910433,0.21337335522914708,0.7803864729721681,-0.027224176578773636,-0.27448400975451687,-0.62373046640506,late
47131,1,5,1,0.15384615384615385,0.6617762860841143,0.22624882919550152,0.8459085583272099,-2.512895389491809,-3.1420784140761064,-2.216926681818998,late
47131,1,5,1,0.07692307692307693,0.5724057511345915,0.2373855161725085,0.7413686307136231,-2.2350643355235777,-2.1357285126496315,-1.9646237123044603,late
47131,1,5,0,0.0,0.0,0.2373855161725085,0.015953189649735577,-0.28716549931697455,-0.4368740032046733,-0.3223361628336986,leave
47131,1,5,1,0.6923076923076923,1.0,0.25684144748510007,0.8603341384186933,-0.5561674490780569,-0.5188915770456004,-1.1498308304574163,early
47131,1,5,1,0.6153846153846154,0.9232991808740285,0.2748050929291572,0.7412264172562573,-1.574720840141616,-0.2528926770066135,-1.1842730977786233,early
47131,1,5,1,0.5384615384615385,0.8873719117812608,0.29206973989349644,0.9599250377050339,-0.8394925762154919,-0.398605735689457,-1.0838886237002723,mid
47131,1,5,1,0.46153846153846156,0.8396489457596863,0.3084058921088868,0.7574324308316136,-0.4691203827718202,-0.12220086650171556,-1.5008109334849422,mid
47131,1,5,1,0.38461538461538464,0.7648771240658635,0.3232872888972848,0.9080815167544642,-0.3372479268440303,0.21379818754154772,-0.6588963186779209,mid
47131,1,5,1,0.3076923076923077,0.6882188604294577,0.33667722777383036,0.9567927863008663,-1.3224069079474028,-1.5192275023751918,-1.2687777520436665,mid
47131,1,5,1,0.23076923076923078,0.6250033592706796,0.3488372502019397,0.8941410425668437,0.20649443104203372,-0.054677922966921554,-0.35359804376146264,late
