subj_idx,condition,travel_time,response,n_from_leave,reward,tot_reward,rt,max_cz,max_c3,max_c4,stim
48195,1,20,1,0.375,0.854171150038306,0.0,1.0159934202833516,-1.346346851977978,0.6197187623695899,-0.6312316120738473,mid
48195,1,20,1,0.25,0.7876788159472088,0.016326171738148983,1.4247535766543247,-0.557211006009522,-0.2192685293093287,-0.10190844828195515,late
48195,1,20,1,0.125,0.7332247019593403,0.03152367631042326,1.1795903952570366,0.1495600434842502,0.31573811723305306,-0.2938184693362245,late
48195,1,20,0,0.0,0.0,0.03152367631042326,0.01667959750588443,-0.4103352440134094,-0.3960574308209035,-1.5305808834709658,leave
48195,1,20,1,0.875,0.9140308510287334,0.05046873912757753,0.8408799659953274,-1.2383784741113946,-2.2747717274517965,-0.9463281363365027,early
48195,1,20,1,0.75,0.8105967281117098,0.06726992906134413,0.9972501556441102,-0.944876505238135,-0.999134337697002,-0.3255416525092746,early
48195,1,20,1,0.625,0.7975220971158452,0.0838001218999372,1.160506609739372,-1.5645238001745219,-0.6311100485667805,-0.5500511505040138,early
48195,1,20,1,0.5,0.7323778278495354,0.09898007336315566,1.058456215809656,-0.31367616246844293,-1.0862332490896198,-0.6629687046717698,mid
48195,1,20,1,0.375,0.6837931920759392,0.11315301398462475,0.8940000379234625,-0.3960332207999316,-0.5105671107306204,-0.5277341105313291,mid
48195,1,20,1,0.25,0.6500386536349739,0.12662632630535497,1.089875784936169,-0.38547645890680193,-0.22503734609651632,-0.5793722181501343,late
48195,1,20,1,0.125,0.5495919382074935,0.13801768555917432,0.8622932777544174,-1.5231073231046692,-1.7302429776993546,-1.30956728759597,late
48195,1,20,0,0.0,0.0,0.13801768555917432,0.743647428948861,-0.5039803187727359,0.04722147329353473,-0.4051937633332456,leave
48195,1,20,1,0.75,0.8988105284997762,0.15664727766099779,1.198694327601629,0.10562093172335693,0.1833531051830725,-0.342175638674338,early
48195,1,20,1,0.625,0.8499138193589854,0.17426339059504287,0.9447032806934885,-1.3902782255956798,-1.437517747442415,-1.5329884784683072,early
48195,1,20,1,0.5,0.7922007368496546,0.1906832879174592,0.8275400013273211,-2.003162383354355,-1.199576276913924,-1.4815644916931094,mid
48195,1,20,1,0.375,0.7523468057604902,0.20627713519228144,0.8579944979410639,-1.3207413360502795,-1.0207607340657026,-1.8045371224193922,mid
48195,1,20,1,0.25,0.6739870091084162,0.22024682364550358,1.05780677691854,-1.9341149313680184,-1.3596453873981633,-2.916793745470807,late
48195,1,20,1,0.125,0.506563358735462,0.2307463321044476,0.8299694716316708,-0.8537424579550603,-1.2116939032393397,-1.4246686214698292,late
48195,1,20,0,0.0,0.0,0.2307463321044476,0.6604481444377375,-1.4673675429274302,-2.654318094795319,-1.4286087821902518,leave
