trials,subj_idx,response,reward,traveltime,rt,rwdbin,TotalTime,stress,stai_state,stai_trait,SSC,subID,tt,stress2
696,6,1,0.720723262990439,5,0.513,3,0.163926670339356,1,0.106666666666667,0.181818181818182,0.469544176,38058,s,n
697,6,1,0.973645942515798,5,0.579,3,0,2,0.12,0.181818181818182,0.474443749,38058,s,y
698,6,1,0.884935068313501,5,0.535,3,0.0534762635974136,2,0.12,0.181818181818182,0.474443749,38058,s,y
699,6,1,0.854133393551982,5,0.431,3,0.0928676960383579,2,0.12,0.181818181818182,0.474443749,38058,s,y
700,6,1,0.799477930804983,5,0.463,3,0.131353448495585,2,0.12,0.181818181818182,0.474443749,38058,s,y
701,6,1,0.710097142123674,5,0.444,3,0.170359525814434,2,0.12,0.181818181818182,0.474443749,38058,s,y
702,6,0,0,5,0.449,0,0.209180751208571,2,0.12,0.181818181818182,0.474443749,38058,s,y
703,6,1,0.893158447811726,5,0.589,3,0,2,0.12,0.181818181818182,0.474443749,38058,s,y
704,6,1,0.834642029336971,5,0.506,3,0.0402424429089552,2,0.12,0.181818181818182,0.474443749,38058,s,y
705,6,1,0.749625918941637,5,0.447,3,0.0860488283076101,2,0.12,0.181818181818182,0.474443749,38058,s,y
706,6,1,0.707585010446188,5,0.605,3,0.12790317990006,2,0.12,0.181818181818182,0.474443749,38058,s,y
707,6,0,0,5,1.262,0,0.170379444707443,2,0.12,0.181818181818182,0.474443749,38058,s,y
708,6,1,0.866412844012558,5,0.659,3,0,2,0.12,0.181818181818182,0.474443749,38058,s,y
709,6,1,0.826387755843189,5,0.451,3,0.0404874937661435,2,0.12,0.181818181818182,0.474443749,38058,s,y
710,6,1,0.706981603080266,5,0.546,3,0.0792859193736791,2,0.12,0.181818181818182,0.474443749,38058,s,y
711,6,1,0.672924394160201,5,0.963,3,0.118699419509461,2,0.12,0.181818181818182,0.474443749,38058,s,y
712,6,1,0.572813108276259,5,0.579,2,0.161002973122339,2,0.12,0.181818181818182,0.474443749,38058,s,y
713,6,0,0,5,0.631,0,0.200994630871626,2,0.12,0.181818181818182,0.474443749,38058,s,y
714,6,1,0.862439905327972,5,0.508,3,0,2,0.12,0.181818181818182,0.474443749,38058,s,y
715,6,1,0.771960631627388,5,0.515,3,0.0395354621285595,2,0.12,0.181818181818182,0.474443749,38058,s,y
716,6,1,0.745485837300001,5,0.608,3,0.0814824745524162,2,0.12,0.181818181818182,0.474443749,38058,s,y
717,6,1,0.63978532648324,5,0.73,3,0.12148392184294,2,0.12,0.181818181818182,0.474443749,38058,s,y
718,6,1,0.549466389421729,5,0.846,2,0.162038260835499,2,0.12,0.181818181818182,0.474443749,38058,s,y
719,6,1,0.464932273370877,5,0.522,2,0.207362507579506,2,0.12,0.181818181818182,0.474443749,38058,s,y
720,6,0,0,5,0.59,0,0.249849281526906,2,0.12,0.181818181818182,0.474443749,38058,s,y
721,6,1,0.890116890890115,5,0.533,3,0,2,0.12,0.181818181818182,0.474443749,38058,s,y
722,6,1,0.826123688271697,5,0.49,3,0.0395313394274145,2,0.12,0.181818181818182,0.474443749,38058,s,y
723,6,1,0.816792946252675,5,0.756,3,0.0789560957866229,2,0.12,0.181818181818182,0.474443749,38058,s,y
724,6,1,0.71602873596584,5,0.773,3,0.119734584790876,2,0.12,0.181818181818182,0.474443749,38058,s,y
725,6,1,0.59760024648734,5,0.544,2,0.160483722661631,2,0.12,0.181818181818182,0.474443749,38058,s,y
726,6,1,0.583610776334675,5,0.429,2,0.202133183503229,2,0.12,0.181818181818182,0.474443749,38058,s,y
727,6,1,0.503778383513712,5,0.53,2,0.243200911225063,2,0.12,0.181818181818182,0.474443749,38058,s,y
728,6,1,0.428933496350363,5,1.082,2,0.282729986914751,2,0.12,0.181818181818182,0.474443749,38058,s,y
729,6,1,0.315872154163809,5,0.787,1,0.325366187540328,2,0.12,0.181818181818182,0.474443749,38058,s,y
730,6,0,0,5,0.449,0,0.369814812539838,2,0.12,0.181818181818182,0.474443749,38058,s,y
731,6,1,0.869040137897716,5,0.549,3,0,2,0.12,0.181818181818182,0.474443749,38058,s,y
732,6,1,0.771196114928202,5,0.463,3,0.0425902037738688,2,0.12,0.181818181818182,0.474443749,38058,s,y
733,6,1,0.733403268626847,5,0.419,3,0.0841495848448723,2,0.12,0.181818181818182,0.474443749,38058,s,y
734,6,1,0.647066790060135,5,0.481,3,0.123925762747871,2,0.12,0.181818181818182,0.474443749,38058,s,y
735,6,1,0.566544585061031,5,0.599,2,0.164376077245543,2,0.12,0.181818181818182,0.474443749,38058,s,y
736,6,1,0.565488292614484,5,0.43,2,0.204355416863543,2,0.12,0.181818181818182,0.474443749,38058,s,y
737,6,1,0.490363420360563,5,0.514,2,0.246580616667311,2,0.12,0.181818181818182,0.474443749,38058,s,y
738,6,1,0.380627667974222,5,0.515,2,0.285865136223954,2,0.12,0.181818181818182,0.474443749,38058,s,y
739,6,0,0,5,0.632,0,0.327597795673179,2,0.12,0.181818181818182,0.474443749,38058,s,y
741,6,1,0.884604776820991,20,1.231,3,0,2,0.12,0.181818181818182,0.474443749,38058,l,y
742,6,1,0.812121394731192,20,0.414,3,0.0645091090717577,2,0.12,0.181818181818182,0.474443749,38058,l,y
743,6,1,0.76858587034711,20,0.529,3,0.103435203489874,2,0.12,0.181818181818182,0.474443749,38058,l,y
744,6,1,0.685184875871921,20,0.444,3,0.142873697189002,2,0.12,0.181818181818182,0.474443749,38058,l,y
745,6,1,0.549096197781792,20,0.457,2,0.184930256028669,2,0.12,0.181818181818182,0.474443749,38058,l,y
746,6,1,0.49171170634855,20,0.506,2,0.226284346571721,2,0.12,0.181818181818182,0.474443749,38058,l,y
747,6,0,0,20,0.384,0,0.265489880171742,2,0.12,0.181818181818182,0.474443749,38058,l,y
748,6,1,0.880758537685391,20,0.431,3,0,2,0.12,0.181818181818182,0.474443749,38058,l,y
749,6,1,0.817841779888016,20,0.534,3,0.0389711393006337,2,0.12,0.181818181818182,0.474443749,38058,l,y
750,6,1,0.733494054099813,20,0.434,3,0.0788352656627079,2,0.12,0.181818181818182,0.474443749,38058,l,y
751,6,1,0.735023027355692,20,0.431,3,0.12073752304241,2,0.12,0.181818181818182,0.474443749,38058,l,y
752,6,1,0.706121045668429,20,0.466,3,0.159412112702103,2,0.12,0.181818181818182,0.474443749,38058,l,y
753,6,1,0.641709378693037,20,0.399,3,0.201254153659112,2,0.12,0.181818181818182,0.474443749,38058,l,y
754,6,1,0.574715858807155,20,0.38,2,0.239911685330508,2,0.12,0.181818181818182,0.474443749,38058,l,y
755,6,1,0.48003828234204,20,0.48,2,0.280266013351211,2,0.12,0.181818181818182,0.474443749,38058,l,y
756,6,1,0.394866330812706,20,0.833,2,0.321557596249144,2,0.12,0.181818181818182,0.474443749,38058,l,y
757,6,0,0,20,0.512,0,0.363177218728926,2,0.12,0.181818181818182,0.474443749,38058,l,y
758,6,1,0.853128099588255,20,0.469,3,0,2,0.12,0.181818181818182,0.474443749,38058,l,y
759,6,1,0.836318264342123,20,0.447,3,0.0402365661858742,2,0.12,0.181818181818182,0.474443749,38058,l,y
760,6,1,0.739894364739562,20,0.62,3,0.0842757569899928,2,0.12,0.181818181818182,0.474443749,38058,l,y
761,6,1,0.661957659013928,20,0.498,3,0.124776938123906,2,0.12,0.181818181818182,0.474443749,38058,l,y
762,6,1,0.583003058172079,20,0.429,2,0.164473822741657,2,0.12,0.181818181818182,0.474443749,38058,l,y
763,6,1,0.543207915999854,20,0.464,2,0.203440679430329,2,0.12,0.181818181818182,0.474443749,38058,l,y
764,6,1,0.453570344227603,20,0.411,2,0.242577646263861,2,0.12,0.181818181818182,0.474443749,38058,l,y
765,6,0,0,20,0.483,0,0.281210491700559,2,0.12,0.181818181818182,0.474443749,38058,l,y
766,6,1,0.911698737918382,20,0.432,3,0,2,0.12,0.181818181818182,0.474443749,38058,l,y
767,6,1,0.888263018912874,20,0.38,3,0.0392138639549154,2,0.12,0.181818181818182,0.474443749,38058,l,y
768,6,1,0.827466240846567,20,0.673,3,0.0777977466937081,2,0.12,0.181818181818182,0.474443749,38058,l,y
769,6,1,0.779569547013962,20,0.429,3,0.121697272876255,2,0.12,0.181818181818182,0.474443749,38058,l,y
770,6,1,0.750954762657803,20,0.622,3,0.163528707247566,2,0.12,0.181818181818182,0.474443749,38058,l,y
771,6,1,0.666338192472852,20,0.447,3,0.206101503228212,2,0.12,0.181818181818182,0.474443749,38058,l,y
772,6,1,0.609336351599018,20,0.863,2,0.24939481494203,2,0.12,0.181818181818182,0.474443749,38058,l,y
773,6,1,0.586102035141566,20,0.897,2,0.291109379481162,2,0.12,0.181818181818182,0.474443749,38058,l,y
774,6,1,0.548925557584151,20,0.431,2,0.335492530989333,2,0.12,0.181818181818182,0.474443749,38058,l,y
775,6,1,0.483465487065281,20,0.431,2,0.374379237370608,2,0.12,0.181818181818182,0.474443749,38058,l,y
776,6,1,0.43409370322405,20,0.42,2,0.417266955247642,2,0.12,0.181818181818182,0.474443749,38058,l,y
777,7,1,0.855197855082621,20,1.149,3,0,1,0.12,0.145454545454545,0.450707361,39862,l,n
778,7,1,0.759463348335186,20,3.163,3,0.0536698068946773,1,0.12,0.145454545454545,0.450707361,39862,l,n
779,7,1,0.718712926397492,20,0.63,3,0.114026347564415,1,0.12,0.145454545454545,0.450707361,39862,l,n
780,7,1,0.565702414809602,20,0.498,2,0.157357839753932,1,0.12,0.145454545454545,0.450707361,39862,l,n
781,7,1,0.557198717312977,20,0.561,2,0.197009823324448,1,0.12,0.145454545454545,0.450707361,39862,l,n
782,7,1,0.457641966782085,20,0.538,2,0.236382275141104,1,0.12,0.145454545454545,0.450707361,39862,l,n
783,7,1,0.34129238454231,20,0.563,2,0.277043231115829,1,0.12,0.145454545454545,0.450707361,39862,l,n
784,7,1,0.334615291527662,20,0.667,2,0.315939777822759,1,0.12,0.145454545454545,0.450707361,39862,l,n
785,7,1,0.255063897584401,20,0.59,1,0.355733913504695,1,0.12,0.145454545454545,0.450707361,39862,l,n
786,7,1,0.226118009005112,20,0.465,1,0.395132089179028,1,0.12,0.145454545454545,0.450707361,39862,l,n
787,7,1,0.162696464746419,20,0.54,1,0.433386403985548,1,0.12,0.145454545454545,0.450707361,39862,l,n
788,7,1,0.103143624380241,20,0.48,1,0.472483846649841,1,0.12,0.145454545454545,0.450707361,39862,l,n
789,7,1,0.0778226099870229,20,0.481,1,0.510618672325915,1,0.12,0.145454545454545,0.450707361,39862,l,n
790,7,1,0.0901458641434641,20,0.549,1,0.54911309229569,1,0.12,0.145454545454545,0.450707361,39862,l,n
791,7,1,0.0397046721443986,20,0.466,1,0.587872594182613,1,0.12,0.145454545454545,0.450707361,39862,l,n
792,7,1,0,20,0.513,0,0.626223462783046,1,0.12,0.145454545454545,0.450707361,39862,l,n
793,7,0,0,20,2.96,0,0.665631610668743,1,0.12,0.145454545454545,0.450707361,39862,l,n
794,7,1,0.895908149927227,20,0.523,3,0,1,0.12,0.145454545454545,0.450707361,39862,l,n
795,7,1,0.848725873467131,20,0.728,3,0.0428678305866018,1,0.12,0.145454545454545,0.450707361,39862,l,n
796,7,1,0.779163996460087,20,0.83,3,0.0834492237564562,1,0.12,0.145454545454545,0.450707361,39862,l,n
797,7,1,0.766873461118467,20,0.602,3,0.124719634014786,1,0.12,0.145454545454545,0.450707361,39862,l,n
798,7,1,0.717049677135634,20,0.562,3,0.164677487870853,1,0.12,0.145454545454545,0.450707361,39862,l,n
799,7,1,0.65728616280409,20,0.696,3,0.203887593285876,1,0.12,0.145454545454545,0.450707361,39862,l,n
800,7,1,0.577104492019628,20,0.586,2,0.244356066341489,1,0.12,0.145454545454545,0.450707361,39862,l,n
801,7,1,0.538359358945428,20,0.623,2,0.285737775074077,1,0.12,0.145454545454545,0.450707361,39862,l,n
802,7,1,0.483039909916079,20,0.632,2,0.326011531395255,1,0.12,0.145454545454545,0.450707361,39862,l,n
803,7,1,0.417675476075668,20,0.597,2,0.367818624530588,1,0.12,0.145454545454545,0.450707361,39862,l,n
804,7,1,0.317271456191679,20,0.59,1,0.407214593875021,1,0.12,0.145454545454545,0.450707361,39862,l,n
805,7,1,0.243945365081192,20,0.596,1,0.446545505222141,1,0.12,0.145454545454545,0.450707361,39862,l,n
806,7,1,0.212469253844904,20,0.646,1,0.486337312139108,1,0.12,0.145454545454545,0.450707361,39862,l,n
807,7,1,0.142600976774262,20,0.597,1,0.52640651944028,1,0.12,0.145454545454545,0.450707361,39862,l,n
808,7,1,0.104722541325096,20,0.606,1,0.566109703357337,1,0.12,0.145454545454545,0.450707361,39862,l,n
809,7,1,0.0383473983446222,20,0.569,1,0.60551692423466,1,0.12,0.145454545454545,0.450707361,39862,l,n
810,7,1,0,20,0.563,0,0.64459918744918,1,0.12,0.145454545454545,0.450707361,39862,l,n
811,7,0,0,20,0.465,0,0.683800140218197,1,0.12,0.145454545454545,0.450707361,39862,l,n
812,7,1,0.912977831159351,20,1.422,3,0,1,0.12,0.145454545454545,0.450707361,39862,l,n
813,7,1,0.876805663155359,20,0.581,3,0.0447792119096191,1,0.12,0.145454545454545,0.450707361,39862,l,n
