subj_idx,condition,travel_time,response,max_cz,max_c3,max_c4
43000,1,5,1,168.130432128906,196.711364746094,-68.8935623168945
43000,1,5,1,183.860565185547,209.799682617188,-53.2703056335449
43000,1,5,1,185.070587158203,215.128845214844,-53.3078994750977
43000,1,5,1,178.398742675781,206.53205871582,-61.393798828125
43000,1,5,1,184.557754516602,213.875244140625,-55.8170700073242
43000,1,5,1,181.08610534668,212.229568481445,-54.6466331481934
43000,1,5,1,182.39518737793,206.967681884766,-57.19140625
43000,1,5,0,183.405136108398,207.557846069336,-54.8427047729492
43000,1,5,1,183.712051391602,207.524200439453,-52.4444923400879
43000,1,5,1,176.693649291992,203.674331665039,-57.7399787902832
43000,1,5,1,178.32145690918,205.848846435547,-58.9440879821777
43000,1,5,1,181.494049072266,207.326171875,-55.6605834960938
43000,1,5,1,176.356948852539,202.565292358398,-60.1877288818359
43000,1,5,0,178.709594726562,208.938186645508,-60.6631088256836
43000,1,5,1,174.598388671875,200.858276367188,-64.2910842895508
43000,1,5,1,177.438186645508,209.417465209961,-58.3974494934082
43000,1,5,1,174.63005065918,209.437194824219,-61.1819038391113
43000,1,5,1,178.626449584961,209.682815551758,-57.823169708252
43000,1,5,1,181.555511474609,210.314575195312,-54.9377784729004
43000,1,5,1,171.281173706055,200.963165283203,-67.6478729248047
43000,1,5,1,177.919494628906,204.908126831055,-62.4909706115723
43000,1,5,0,184.389358520508,208.637176513672,-50.9908561706543
43000,1,5,1,177.60856628418,202.79508972168,-52.5553779602051
43000,1,5,1,175.109329223633,202.181121826172,-59.3322257995605
43000,1,5,1,176.022247314453,202.317764282227,-58.8984718322754
43000,1,5,1,178.137329101562,206.55973815918,-53.4485473632812
43000,1,5,1,177.46403503418,200.46809387207,-56.4784774780273
43000,1,5,1,177.54914855957,205.353713989258,-53.9693756103516
43000,1,5,1,178.988784790039,205.217071533203,-51.6899375915527
43000,1,5,0,173.570541381836,208.029220581055,-63.489086151123
43000,1,5,1,169.655334472656,208.470840454102,-60.0213890075684
43000,1,5,1,193.083282470703,220.836334228516,-48.0559463500977
43000,1,5,1,183.147659301758,211.902816772461,-57.1874580383301
43000,1,5,1,170.578201293945,199.194717407227,-65.285285949707
43000,1,5,1,184.882461547852,210.255172729492,-52.0305709838867
43000,1,5,1,186.092468261719,215.073394775391,-49.6560821533203
43000,1,5,0,177.095611572266,199.220428466797,-54.9457244873047
43000,1,5,1,182.610977172852,207.270721435547,-50.0640411376953
43000,1,5,1,201.596878051758,221.369018554688,-37.8549995422363
43000,1,5,1,186.387573242188,211.269073486328,-45.475513458252
43000,1,5,1,175.220169067383,203.595123291016,-59.8629684448242
43000,1,5,1,177.557113647461,202.54948425293,-58.2747077941895
43000,1,20,1,174.491455078125,199.864120483398,-59.9382171630859
43000,1,20,1,178.271942138672,205.308090209961,-55.840877532959
43000,1,20,1,178.357147216797,202.858459472656,-55.5299034118652
43000,1,20,1,175.816284179688,206.365676879883,-56.5617065429688
43000,1,20,1,180.365310668945,208.296600341797,-53.1494636535645
43000,1,20,1,183.312026977539,207.46875,-51.2602005004883
43000,1,20,0,170.831649780273,203.092147827148,-62.9761276245117
43000,1,20,1,176.356918334961,202.680191040039,-62.8969535827637
43000,1,20,1,173.548767089844,205.139801025391,-62.0809936523438
43000,1,20,1,179.874114990234,209.057022094727,-58.0608253479004
43000,1,20,1,184.809204101562,213.152481079102,-53.5177879333496
43000,1,20,1,181.571334838867,208.171829223633,-58.3282012939453
43000,1,20,1,184.38346862793,213.855453491211,-47.3014183044434
43000,1,20,1,175.513290405273,205.337829589844,-64.5010452270508
43000,1,20,1,185.428939819336,212.694931030273,-57.6430053710938
43000,1,20,1,180.69596862793,208.282669067383,-54.9337882995605
43000,1,20,1,201.634567260742,231.661087036133,-33.1714401245117
43000,1,20,1,174.1904296875,203.713912963867,-58.2470016479492
43000,1,20,1,191.132537841797,217.804382324219,-49.9986534118652
43000,1,20,1,177.689727783203,207.557861328125,-55.781379699707
43000,1,20,0,185.157745361328,206.874633789062,-48.0519638061523
43000,1,20,1,191.087005615234,214.728820800781,-47.378662109375
43000,1,20,1,173.546829223633,199.917526245117,-54.8585357666016
43000,1,20,1,183.939880371094,205.42301940918,-48.2757530212402
43000,1,20,1,182.763519287109,203.69221496582,-51.1988105773926
43000,1,20,1,170.073181152344,196.539001464844,-56.4705848693848
43000,1,20,1,187.36393737793,211.461242675781,-46.7053260803223
43000,1,20,1,184.908264160156,209.754119873047,-50.705680847168
43000,1,20,1,176.62629699707,199.713577270508,-58.3895797729492
43000,1,20,1,185.553802490234,213.429702758789,-47.0736961364746
43000,1,20,1,182.975372314453,209.227310180664,-48.3570213317871
43000,1,20,1,192.439651489258,222.92561340332,-35.7835388183594
43000,1,20,1,174.665664672852,201.226623535156,-55.8942642211914
43000,1,20,1,183.537796020508,206.066680908203,-52.4444313049316
43000,1,20,1,193.033828735352,214.516967773438,-39.8670234680176
43000,1,20,1,183.983383178711,208.132186889648,-47.0716133117676
43000,1,20,1,182.088241577148,211.417663574219,-50.6937942504883
43000,1,20,1,178.372955322266,202.074142456055,-65.1386947631836
43000,1,20,1,176.802520751953,201.731567382812,-49.3847808837891
43000,2,20,1,210.81364440918,229.520309448242,-22.114917755127
43000,2,20,1,207.167724609375,229.518356323242,-34.9299659729004
43000,2,20,1,198.48371887207,224.787185668945,-38.7303733825684
43000,2,20,1,197.307373046875,224.105911254883,-41.6969299316406
43000,2,20,1,208.623321533203,232.082916259766,-36.805362701416
43000,2,20,1,206.458755493164,225.96549987793,-32.212890625
