subj_idx,condition,travel_time,response,max_cz,max_c3,max_c4
48276,1,5,0,181.492095947266,209.756088256836,-50.7155990600586
48276,1,5,1,178.876068115234,213.342559814453,-51.0542106628418
48276,1,5,1,178.064025878906,207.377624511719,-53.7871437072754
48276,1,5,0,172.251647949219,203.601104736328,-60.3125495910645
48276,1,5,1,159.973297119141,190.993927001953,-72.1710357666016
48276,1,5,0,171.221771240234,201.343383789062,-62.2295417785645
48276,1,5,1,184.585433959961,212.441467285156,-57.1478958129883
48276,1,5,1,180.064254760742,205.38542175293,-54.1119117736816
48276,1,5,1,169.542465209961,200.460174560547,-63.46533203125
48276,1,5,1,174.455688476562,200.085891723633,-58.0014266967773
48276,1,5,0,176.44010925293,213.976257324219,-56.365608215332
48276,1,5,1,174.946914672852,203.737731933594,-56.3378868103027
48276,1,5,1,173.202163696289,202.511871337891,-61.4651222229004
48276,1,5,1,182.84065246582,213.235641479492,-45.1724967956543
48276,1,5,0,188.047088623047,214.425796508789,-42.5564270019531
48276,1,5,1,184.999465942383,210.506683349609,-50.2699661254883
48276,1,5,1,173.865615844727,200.260147094727,-48.2856750488281
48276,1,5,1,171.277267456055,198.463958740234,-61.2314491271973
48276,1,5,1,179.523513793945,206.135955810547,-47.1706924438477
48276,1,5,0,172.89128112793,201.230560302734,-63.9029846191406
48276,1,5,0,179.052276611328,204.765548706055,-52.5494117736816
48276,1,5,1,187.23127746582,214.168350219727,-38.698657989502
48276,1,5,1,181.987182617188,201.355331420898,-51.2938537597656
48276,1,5,0,177.097610473633,210.807678222656,-58.195499420166
48276,1,5,1,213.467300415039,239.671676635742,-12.1258955001831
48276,1,5,1,182.23469543457,212.716781616211,-53.470329284668
48276,1,5,0,182.624847412109,210.504669189453,-51.7850074768066
48276,1,5,1,176.321304321289,209.08869934082,-53.6168251037598
48276,1,5,1,190.465194702148,219.279693603516,-43.3109397888184
48276,1,5,1,188.904602050781,217.588485717773,-46.3646850585938
48276,1,5,1,179.153167724609,212.744445800781,-46.499382019043
48276,1,20,1,180.533584594727,211.36018371582,-47.4638252258301
48276,1,20,1,168.164138793945,202.947555541992,-63.0137786865234
