subj_idx,condition,travel_time,response,max_cz,max_c3,max_c4
31730,1,20,1,194.138793945312,218.790634155273,-39.48681640625
31730,1,20,1,193.788299560547,220.008575439453,-45.4695816040039
31730,1,20,1,194.871520996094,214.944702148438,-45.095272064209
31730,1,20,1,195.954772949219,214.320892333984,-43.5089912414551
31730,1,20,1,197.022247314453,216.770599365234,-42.770320892334
31730,1,20,1,191.724655151367,217.865737915039,-44.8635482788086
31730,1,20,1,194.503143310547,220.121368408203,-45.7844848632812
31730,1,20,1,187.290649414062,213.055374145508,-49.6977005004883
31730,1,20,0,201.806869506836,223.559326171875,-37.2014923095703
31730,1,20,1,193.782318115234,215.792297363281,-46.4419097900391
31730,1,20,1,188.457092285156,211.017623901367,-47.628173828125
31730,1,20,1,194.96858215332,221.022506713867,-41.2394104003906
31730,1,20,1,200.939468383789,224.220764160156,-36.1003837585449
31730,1,20,1,190.156188964844,213.27522277832,-43.5327377319336
31730,1,20,1,191.742538452148,213.677200317383,-42.9010543823242
31730,1,20,1,191.453399658203,217.554809570312,-38.8451385498047
31730,1,20,1,191.982116699219,215.695236206055,-41.1562881469727
31730,1,20,1,193.89518737793,217.758804321289,-42.8475456237793
31730,1,20,1,194.891296386719,222.026565551758,-39.4076194763184
31730,1,20,0,196.055801391602,223.072174072266,-38.825382232666
31730,1,20,1,193.570388793945,216.459686279297,-46.6380081176758
31730,1,20,1,196.649932861328,221.091842651367,-44.1921997070312
31730,1,20,1,198.408477783203,216.604202270508,-40.2710762023926
31730,1,20,1,192.764434814453,216.109100341797,-45.2140960693359
31730,1,20,1,195.620178222656,215.681411743164,-45.6775054931641
31730,1,20,1,199.678024291992,221.569107055664,-37.2707405090332
31730,1,20,1,197.242111206055,218.931137084961,-45.9052581787109
31730,1,20,1,197.346984863281,219.103454589844,-46.0339202880859
31730,1,20,1,192.962432861328,216.497299194336,-44.66357421875
31730,1,20,1,194.017959594727,217.628067016602,-48.5154190063477
31730,1,20,0,194.03385925293,212.605850219727,-42.1940307617188
31730,1,20,1,199.561080932617,215.142700195312,-35.15771484375
31730,1,20,1,193.400085449219,211.279022216797,-38.1223526000977
31730,1,5,1,196.301315307617,214.619903564453,-43.4951400756836
31730,1,5,1,197.947113037109,212.415771484375,-39.4174995422363
31730,1,5,1,199.980926513672,216.865661621094,-38.817440032959
31730,1,5,1,201.737518310547,211.659240722656,-37.377742767334
31730,1,5,1,201.55924987793,215.259536743164,-37.8490524291992
31730,1,5,0,201.00276184082,217.994491577148,-43.5941200256348
31730,1,5,1,195.410171508789,220.101623535156,-47.6261825561523
31730,1,5,1,195.07551574707,217.750915527344,-48.8322563171387
31730,1,5,1,193.772476196289,220.994750976562,-41.2909622192383
31730,1,5,1,194.954727172852,218.105407714844,-43.6178321838379
