subj_idx,condition,travel_time,response,max_cz,max_c3,max_c4
47204,1,5,1,179.242431640625,209.704574584961,-56.3557243347168
47204,1,5,1,186.300384521484,212.635513305664,-53.4247932434082
47204,1,5,1,180.107727050781,211.924591064453,-52.765308380127
47204,1,5,1,187.138137817383,219.303482055664,-43.770378112793
47204,1,5,1,175.754898071289,210.348266601562,-60.2115135192871
47204,1,5,1,181.230667114258,210.999771118164,-50.8265151977539
47204,1,5,1,184.95182800293,216.138824462891,-51.2166442871094
47204,1,5,1,184.565658569336,217.447891235352,-50.3155097961426
47204,1,5,1,191.601943969727,220.982879638672,-45.7586555480957
47204,1,5,1,198.650085449219,225.25456237793,-40.5364189147949
47204,1,5,1,182.357559204102,208.328247070312,-48.5985908508301
47204,1,5,1,176.776809692383,208.823333740234,-53.5059547424316
47204,1,5,1,184.276489257812,217.206268310547,-53.4366569519043
47204,1,5,1,183.910079956055,212.281051635742,-55.3239555358887
47204,1,5,1,198.780822753906,231.706604003906,-40.6315116882324
47204,1,5,0,175.62614440918,208.112350463867,-53.8842620849609
47204,1,5,1,185.684448242188,212.7919921875,-49.4144821166992
47204,1,5,1,188.583847045898,213.148483276367,-48.8837013244629
47204,1,5,1,179.68196105957,208.900543212891,-55.6269416809082
47204,1,5,1,187.326293945312,210.037307739258,-43.6178855895996
47204,1,5,1,194.812149047852,220.493743896484,-40.7819862365723
47204,1,5,1,175.443984985352,209.993713378906,-52.9415435791016
47204,1,5,1,175.016235351562,206.726165771484,-53.2266998291016
47204,1,5,1,187.8154296875,214.633743286133,-47.580696105957
47204,1,5,1,187.399658203125,214.479293823242,-46.9152450561523
47204,1,5,1,180.583145141602,211.409759521484,-51.0462951660156
47204,1,5,1,185.654907226562,215.324981689453,-42.5524368286133
47204,1,5,1,185.333984375,212.592010498047,-45.5705604553223
47204,1,5,1,180.531600952148,208.189590454102,-51.9216613769531
47204,1,5,1,179.709671020508,209.114456176758,-52.3355751037598
47204,1,5,0,177.214462280273,211.443359375,-59.2352142333984
47204,1,5,1,180.897979736328,214.885269165039,-51.3770446777344
47204,1,5,1,258.287292480469,289.597106933594,28.2501239776611
47204,1,5,1,183.82502746582,215.50715637207,-48.9411659240723
47204,1,5,1,197.055877685547,225.379333496094,-36.3994255065918
47204,1,5,1,183.680374145508,213.901016235352,-52.2939567565918
47204,1,5,1,162.104125976562,200.804763793945,-66.3565979003906
47204,1,5,1,179.085891723633,212.047317504883,-48.1193237304688
47204,1,20,1,189.657211303711,220.677947998047,-42.799976348877
47204,1,20,1,181.008850097656,215.990310668945,-50.8225212097168
47204,1,20,1,188.969970703125,219.50749206543,-46.327075958252
47204,1,20,1,186.466796875,219.135192871094,-47.0518913269043
47204,1,20,1,197.404418945312,225.113952636719,-37.3103790283203
47204,1,20,0,190.920684814453,217.802352905273,-38.1025276184082
47204,1,20,1,186.219284057617,212.288986206055,-45.9250640869141
47204,1,20,1,192.813873291016,221.303665161133,-38.934326171875
