subj_idx,condition,travel_time,response,max_cz,max_c3,max_c4
45194,1,5,1,186.316253662109,204.789291381836,-52.1216316223145
45194,1,5,1,186.603469848633,208.858993530273,-48.6698684692383
45194,1,5,0,191.760360717773,211.481018066406,-46.3528327941895
45194,1,5,1,194.715118408203,216.031875610352,-44.6972465515137
45194,1,5,0,192.411911010742,214.877349853516,-44.1051177978516
45194,1,5,1,189.989883422852,208.859008789062,-46.9746475219727
45194,1,5,1,191.831573486328,213.6435546875,-47.0935249328613
45194,1,5,0,194.216033935547,211.770126342773,-46.8716812133789
45194,1,5,0,185.011276245117,211.187896728516,-52.1672134399414
45194,1,5,1,187.785690307617,207.668655395508,-51.2265663146973
45194,1,5,0,192.394073486328,213.627731323242,-46.9112854003906
45194,1,5,0,187.967926025391,212.239501953125,-47.5430030822754
45194,1,5,1,191.144454956055,212.290939331055,-46.5053024291992
45194,1,5,0,192.984252929688,216.352752685547,-46.4479293823242
45194,1,5,0,186.221282958984,206.971664428711,-48.873836517334
45194,1,5,1,194.24772644043,215.406127929688,-45.2635650634766
45194,1,5,1,187.367919921875,209.94026184082,-49.7947273254395
45194,1,5,1,187.255035400391,208.825332641602,-47.8360710144043
45194,1,5,0,193.544647216797,212.172119140625,-45.0715141296387
45194,1,5,0,183.965576171875,209.48078918457,-49.9492034912109
45194,1,5,1,197.733154296875,214.320892333984,-44.3130264282227
45194,1,5,1,197.477737426758,214.845657348633,-40.9681129455566
45194,1,5,1,188.882888793945,207.383651733398,-49.8639793395996
45194,1,5,0,192.566390991211,210.928421020508,-49.2739295959473
45194,1,5,0,193.954635620117,210.348251342773,-49.5966682434082
45194,1,5,1,183.646774291992,202.935638427734,-51.6741142272949
45194,1,5,1,193.889251708984,212.564239501953,-45.879524230957
45194,1,5,1,185.126098632812,207.912338256836,-50.4996795654297
45194,1,5,0,182.549575805664,207.363800048828,-52.8544044494629
45194,1,5,0,193.18424987793,216.204238891602,-46.2042961120605
45194,1,5,1,189.399795532227,213.330703735352,-47.8777160644531
45194,1,5,1,177.899688720703,209.855102539062,-49.9036407470703
45194,1,5,1,194.825942993164,215.370407104492,-46.1191253662109
45194,1,5,0,197.493560791016,210.678955078125,-45.9785270690918
45194,1,5,1,200.939376831055,219.844146728516,-37.8550148010254
45194,1,5,1,201.074066162109,220.747222900391,-38.0609436035156
45194,1,5,0,195.798370361328,218.457870483398,-44.683422088623
45194,1,5,1,198.727340698242,215.029907226562,-43.8099784851074
45194,1,20,1,201.600875854492,216.532974243164,-40.6235313415527
45194,1,20,1,193.907089233398,213.069290161133,-44.0951652526855
45194,1,20,1,193.269409179688,214.415924072266,-44.5942153930664
45194,1,20,0,192.90104675293,213.473236083984,-41.5801200866699
45194,1,20,1,195.002243041992,213.316848754883,-44.7863159179688
45194,1,20,1,195.38053894043,215.152633666992,-44.2734680175781
45194,1,20,1,194.849822998047,214.530822753906,-44.0397148132324
45194,1,20,0,194.245727539062,216.651763916016,-44.3189926147461
45194,1,20,0,195.723159790039,217.578582763672,-41.9702186584473
45194,1,20,1,198.176773071289,215.675430297852,-43.10498046875
45194,1,20,1,197.81037902832,217.289443969727,-43.5941581726074
45194,1,20,1,192.23957824707,216.241836547852,-43.837718963623
45194,1,20,0,190.122512817383,210.413558959961,-45.6458015441895
45194,1,20,0,193.316940307617,211.928634643555,-46.9706878662109
45194,2,20,1,181.981201171875,201.206787109375,-57.0507965087891
45194,2,20,1,206.472610473633,226.985412597656,-33.1773071289062
45194,2,20,1,221.749298095703,234.902954101562,-22.7723846435547
45194,2,20,0,205.733871459961,218.499420166016,-34.9062194824219
45194,2,20,0,199.951309204102,217.948944091797,-41.2038154602051
45194,2,20,1,199.885879516602,220.295654296875,-36.4172515869141
45194,2,20,1,265.050323486328,281.297393798828,23.9150733947754
45194,2,20,0,204.549743652344,221.426483154297,-34.9299736022949
45194,2,20,0,202.315795898438,221.109603881836,-37.9837303161621
45194,2,20,1,276.110717773438,295.360076904297,35.8468856811523
45194,2,20,1,217.879592895508,235.992233276367,-21.7069644927979
45194,2,20,1,205.03288269043,224.357437133789,-34.3833618164062
45194,2,20,1,199.879943847656,217.885528564453,-38.268913269043
45194,2,20,0,210.164047241211,226.383392333984,-32.6584625244141
45194,2,20,0,161.040664672852,180.630584716797,-79.8846740722656
45194,2,20,1,202.426666259766,222.456268310547,-37.3856811523438
45194,2,20,1,208.91242980957,223.832641601562,-33.9061317443848
45194,2,20,1,205.836975097656,223.462341308594,-35.5715866088867
45194,2,20,0,203.161376953125,220.351165771484,-35.2923431396484
45194,2,20,0,210.346282958984,226.240768432617,-30.3137149810791
45194,2,20,1,193.071350097656,210.989791870117,-46.5865516662598
45194,2,20,0,209.058975219727,226.422943115234,-28.7928161621094
45194,2,20,0,212.920761108398,230.427291870117,-28.2382431030273
45194,2,20,1,193.548614501953,211.479034423828,-46.8261032104492
45194,2,5,1,184.256698608398,202.56330871582,-56.6052665710449
45194,2,5,0,209.211441040039,222.333480834961,-31.084056854248
45194,2,5,1,215.004104614258,238.38053894043,-27.588695526123
45194,2,5,1,209.912490844727,224.777297973633,-32.2604217529297
45194,2,5,1,199.501663208008,220.018417358398,-39.752197265625
45194,2,5,0,203.36540222168,221.153228759766,-36.1894912719727
45194,2,5,0,202.375244140625,221.592864990234,-36.0270957946777
45194,2,5,1,210.160110473633,228.652923583984,-29.7829685211182
45194,2,5,0,213.679183959961,230.350112915039,-28.5412540435791
45194,2,5,1,193.988235473633,208.449020385742,-43.542667388916
45194,2,5,1,201.953323364258,217.867721557617,-38.8491439819336
45194,2,5,0,216.000274658203,231.348129272461,-25.0677032470703
45194,2,5,1,208.555953979492,226.24870300293,-32.4762878417969
45194,2,5,1,199.020446777344,216.530975341797,-40.308666229248
45194,2,5,1,210.185775756836,226.353652954102,-30.2562847137451
45194,2,5,0,211.886917114258,227.508270263672,-29.6839580535889
45194,2,5,0,199.941329956055,221.103668212891,-37.6767807006836
45194,2,5,1,211.477020263672,229.969848632812,-28.0184535980225
45194,2,5,1,178.145294189453,199.089767456055,-61.4175758361816
45194,2,5,0,201.747436523438,219.919342041016,-37.2292098999023
45194,2,5,1,199.763061523438,216.338882446289,-42.6276741027832
45194,2,5,1,209.415466308594,225.828887939453,-30.555290222168
45194,2,5,1,208.52424621582,224.240585327148,-33.5853424072266
45194,2,5,1,203.896133422852,222.436462402344,-38.645191192627
45194,2,5,1,209.354125976562,224.773315429688,-31.0404930114746
45194,2,5,0,202.444473266602,218.968795776367,-34.4329147338867
45194,2,5,1,199.751220703125,219.356964111328,-37.7005157470703
45194,2,5,1,219.555038452148,233.354278564453,-22.7882289886475
