subj_idx,condition,travel_time,response,max_cz,max_c3,max_c4
45320,1,20,1,186.526229858398,196.146911621094,-53.7495651245117
45320,1,20,1,191.290969848633,218.410354614258,-45.5309524536133
45320,1,20,1,189.039337158203,216.71711730957,-43.5129051208496
45320,1,20,1,187.942184448242,216.641845703125,-47.2954978942871
45320,1,20,1,178.945358276367,207.399475097656,-55.4050979614258
45320,1,20,1,189.128356933594,218.002380371094,-49.3095703125
45320,1,20,1,208.684707641602,235.352462768555,-31.119743347168
45320,1,20,1,170.855392456055,195.222122192383,-71.5868072509766
45320,1,20,0,181.109878540039,204.220932006836,-56.30224609375
45320,1,20,1,189.649169921875,215.61604309082,-48.6738662719727
45320,1,20,1,176.76496887207,192.865447998047,-66.9883880615234
45320,1,20,1,191.06526184082,202.294036865234,-49.9273986816406
45320,1,20,1,182.345611572266,210.482879638672,-50.9591674804688
45320,1,20,1,180.660232543945,211.419616699219,-51.6265830993652
45320,1,20,1,176.394607543945,204.622955322266,-58.8707733154297
45320,1,20,1,184.529983520508,210.263076782227,-51.9671745300293
45320,1,20,1,173.657699584961,213.122772216797,-41.5464401245117
45320,1,20,1,196.453857421875,222.07209777832,-36.4984283447266
45320,1,20,0,182.343704223633,217.337005615234,-53.119758605957
45320,1,20,1,181.115737915039,232.463119506836,-42.9406318664551
45320,1,20,1,191.740600585938,246.339706420898,-35.1042594909668
45320,1,20,1,188.082778930664,219.000549316406,-47.6935119628906
45320,1,20,1,196.041946411133,227.541915893555,-34.7834091186523
45320,1,20,1,184.205169677734,217.134963989258,-49.5075531005859
45320,1,20,1,182.591186523438,215.489303588867,-52.7216758728027
45320,1,20,1,199.666091918945,226.112030029297,-36.0310287475586
45320,1,20,1,188.892730712891,216.669631958008,-50.9591751098633
45320,1,20,1,192.041549682617,221.66015625,-48.0995292663574
45320,1,20,1,208.035110473633,230.338241577148,-30.2602100372314
45320,1,20,1,181.054336547852,216.637908935547,-53.1732521057129
45320,1,20,1,189.486862182617,229.585693359375,-44.2932090759277
45320,1,20,1,185.476638793945,213.899047851562,-55.0644912719727
45320,1,20,1,188.243225097656,222.329498291016,-51.6919288635254
45320,1,20,0,181.753524780273,213.289108276367,-47.4558906555176
45320,1,20,1,178.632385253906,210.334365844727,-50.6363830566406
45320,1,5,1,168.42350769043,217.049865722656,-49.7075729370117
45320,1,5,1,167.385879516602,199.210571289062,-63.2295837402344
45320,1,5,1,162.609146118164,198.564987182617,-68.3707046508789
45320,1,5,1,176.164825439453,208.868835449219,-54.0030670166016
45320,1,5,1,186.068740844727,216.748779296875,-44.1823234558105
45320,1,5,1,193.707107543945,200.123519897461,-41.3562889099121
45320,1,5,1,197.067749023438,229.181625366211,-36.4549140930176
45320,1,5,1,194.392227172852,227.78938293457,-35.7320442199707
45320,1,5,1,201.430603027344,231.433288574219,-36.3816452026367
45320,1,5,1,192.178192138672,222.232543945312,-39.5660095214844
45320,1,5,1,198.578811645508,224.557479858398,-35.434944152832
45320,1,5,1,194.705200195312,202.737594604492,-47.7054100036621
45320,1,5,1,202.466247558594,217.315185546875,-40.2294883728027
45320,1,5,1,202.763442993164,227.086395263672,-33.5793342590332
45320,1,5,1,200.917694091797,220.000625610352,-37.6550064086914
45320,1,5,0,193.681365966797,223.822784423828,-44.6338233947754
45320,1,5,1,204.62092590332,224.563430786133,-39.6947555541992
45320,1,5,1,186.098419189453,210.457183837891,-52.7831039428711
45320,1,5,1,198.624313354492,220.099609375,-48.9827766418457
45320,1,5,1,200.553237915039,222.559265136719,-42.4712677001953
45320,1,5,1,187.36198425293,215.103134155273,-51.353271484375
45320,1,5,1,187.744155883789,211.968170166016,-52.4009017944336
