subj_idx,condition,travel_time,response,max_cz,max_c3,max_c4
44320,1,20,1,166.936233520508,200.971099853516,-68.0677261352539
44320,1,20,1,170.332702636719,202.478210449219,-67.2854690551758
44320,1,20,1,168.960235595703,197.806427001953,-67.4973602294922
44320,1,20,1,169.411819458008,202.721771240234,-67.3903884887695
44320,1,20,1,175.400451660156,205.712127685547,-62.2572708129883
44320,1,20,1,167.132354736328,194.513061523438,-68.0380020141602
44320,1,20,1,173.899322509766,205.280410766602,-60.3441963195801
44320,1,20,1,178.410583496094,208.999557495117,-59.2035636901855
44320,1,20,1,173.796325683594,207.308319091797,-63.869270324707
44320,1,20,1,172.966506958008,204.561462402344,-61.7047424316406
44320,1,20,1,177.768951416016,207.565734863281,-61.1838874816895
44320,1,20,1,172.000061035156,206.728042602539,-67.6221313476562
44320,1,20,0,174.291397094727,206.456726074219,-59.9204139709473
44320,1,20,1,179.775085449219,210.304626464844,-50.9789924621582
44320,1,20,1,173.800354003906,204.904174804688,-59.9758644104004
44320,1,20,1,177.731353759766,203.262405395508,-53.577262878418
44320,1,20,1,172.722961425781,205.082412719727,-58.9183197021484
44320,1,20,1,185.052780151367,212.544464111328,-47.546989440918
44320,1,20,1,176.251953125,205.573471069336,-55.369499206543
44320,1,20,1,169.170150756836,195.699310302734,-66.2179870605469
44320,1,20,1,177.166976928711,203.470352172852,-56.6487884521484
44320,1,20,1,179.874114990234,209.813522338867,-54.5239219665527
44320,1,20,1,179.794860839844,203.51594543457,-56.1913375854492
44320,1,20,1,178.600723266602,201.632583618164,-55.3813285827637
44320,1,20,0,179.46028137207,212.318710327148,-58.676700592041
44320,1,20,1,179.73551940918,206.225067138672,-58.0093574523926
44320,1,20,1,173.869583129883,204.288299560547,-65.0872039794922
44320,1,20,1,177.273895263672,210.976043701172,-59.4134407043457
44320,1,20,1,185.264709472656,214.000015258789,-55.8269386291504
44320,1,20,1,172.065567016602,204.57145690918,-69.3193054199219
44320,1,20,1,177.663986206055,207.829162597656,-60.4927177429199
44320,1,20,1,177.681854248047,204.234832763672,-59.6312675476074
44320,1,20,1,171.580230712891,201.210708618164,-64.2475280761719
44320,1,20,1,178.43830871582,211.506744384766,-58.9540214538574
