subj_idx,condition,travel_time,response,max_cz,max_c3,max_c4
42656,1,5,0,202.713851928711,222.311676025391,-36.3816070556641
42656,1,5,0,200.582992553711,227.060668945312,-35.0983085632324
42656,1,5,0,197.824264526367,219.061950683594,-36.5617828369141
42656,1,5,1,195.02799987793,217.426086425781,-37.2548942565918
42656,1,5,1,197.111373901367,220.273895263672,-32.549560546875
42656,1,5,1,196.325134277344,215.305130004883,-38.0332565307617
42656,1,5,1,195.515090942383,217.382522583008,-42.9584465026855
42656,1,5,1,175.325256347656,198.337219238281,-57.112190246582
42656,1,5,0,197.604446411133,221.246292114258,-37.613395690918
42656,1,5,1,198.537261962891,226.444717407227,-35.1280250549316
42656,1,5,1,197.188613891602,225.824905395508,-35.355770111084
42656,1,5,1,198.87776184082,222.832565307617,-40.8830223083496
42656,1,5,1,202.492050170898,226.256591796875,-38.9283714294434
42656,1,5,1,196.77864074707,219.50553894043,-39.4729423522949
42656,1,5,1,199.620513916016,226.581405639648,-36.6865768432617
42656,1,5,1,201.63655090332,228.680603027344,-42.1603622436523
42656,1,5,1,198.463989257812,225.951614379883,-40.2908668518066
42656,1,5,1,201.69792175293,228.702392578125,-35.1517486572266
42656,1,5,0,197.806442260742,225.579345703125,-38.0451278686523
42656,1,5,0,207.779678344727,234.162307739258,-30.8167266845703
42656,1,5,1,202.420684814453,230.292724609375,-40.8849792480469
42656,1,5,1,204.090270996094,225.09016418457,-33.3931846618652
42656,1,5,1,204.793212890625,228.415252685547,-35.7993698120117
42656,1,5,1,190.576095581055,218.3251953125,-47.0618057250977
42656,1,5,1,210.490814208984,232.504760742188,-27.4639587402344
42656,1,5,1,200.796875,226.157623291016,-43.9505920410156
42656,1,5,1,200.588928222656,228.84098815918,-35.8885192871094
42656,1,5,1,207.759841918945,232.459182739258,-25.5370273590088
42656,1,5,1,207.280654907227,232.292831420898,-33.9497299194336
42656,1,5,1,190.873168945312,217.869689941406,-43.4654312133789
42656,1,5,1,188.257080078125,218.73908996582,-49.020393371582
42656,1,5,1,190.609756469727,217.713256835938,-43.8753776550293
42656,1,5,1,202.569274902344,226.108093261719,-35.9478988647461
42656,1,5,1,201.242385864258,226.678497314453,-42.6494674682617
42656,1,5,1,205.684432983398,228.466735839844,-39.4313774108887
42656,1,5,1,198.374786376953,224.476257324219,-37.6233062744141
42656,1,5,0,194.46955871582,217.944946289062,-35.6785850524902
42656,1,5,1,199.123443603516,222.357269287109,-29.7770519256592
42656,1,20,1,199.915557861328,222.923614501953,-31.1514148712158
42656,1,20,1,203.723861694336,225.678344726562,-29.9612197875977
42656,1,20,1,195.049743652344,221.135345458984,-38.0094833374023
42656,1,20,1,203.761489868164,225.925903320312,-29.4086856842041
42656,1,20,1,200.218551635742,224.509918212891,-35.6963844299316
42656,1,20,1,197.941177368164,220.168930053711,-35.890380859375
42656,1,20,1,199.17692565918,219.123336791992,-38.7144508361816
42656,1,20,1,199.402587890625,221.487838745117,-37.185619354248
42656,1,20,1,200.501739501953,226.171478271484,-30.081974029541
42656,1,20,1,192.402038574219,215.390274047852,-31.3177375793457
42656,1,20,1,335.048950195312,357.35986328125,104.805778503418
42656,1,20,1,152.063583374023,176.457931518555,-84.3147583007812
42656,1,20,1,194.374542236328,215.489318847656,-45.350700378418
42656,1,20,1,273.781799316406,297.241394042969,39.0946769714355
42656,1,20,1,211.595901489258,234.104888916016,-25.6577968597412
42656,1,20,1,238.843978881836,263.955200195312,5.49951648712158
42656,1,20,1,219.980773925781,249.092483520508,-14.9518756866455
42656,1,20,0,225.246627807617,250.734161376953,-19.6513729095459
42656,1,20,1,199.729354858398,224.503982543945,-42.5188293457031
42656,1,20,1,162.308197021484,182.428833007812,-89.7311172485352
42656,1,20,1,220.925476074219,244.931625366211,-24.2061882019043
42656,1,20,1,201.987030029297,227.783477783203,-41.8454627990723
42656,1,20,1,185.506317138672,211.611724853516,-50.7452812194824
42656,1,20,1,194.930953979492,220.992767333984,-44.4972267150879
42656,1,20,1,208.195587158203,230.142150878906,-30.2740783691406
42656,1,20,1,194.111022949219,219.907516479492,-43.5822601318359
42656,1,20,1,196.818237304688,222.515670776367,-39.781925201416
42656,1,20,1,193.732803344727,224.53971862793,-42.2296562194824
42656,1,20,1,196.620193481445,222.42854309082,-39.5125617980957
42656,2,20,1,171.954620361328,193.853607177734,-60.4828300476074
42656,2,20,1,214.485229492188,239.208312988281,-26.3806209564209
42656,2,20,1,204.351638793945,226.682418823242,-35.4844665527344
42656,2,20,1,209.603515625,231.732345581055,-29.1987781524658
42656,2,20,1,209.419387817383,231.92448425293,-20.4830913543701
42656,2,20,1,201.036499023438,228.635055541992,-34.7359161376953
42656,2,20,1,201.327590942383,223.016693115234,-35.5775184631348
42656,2,20,1,217.707336425781,232.524536132812,-25.1429462432861
42656,2,20,1,201.866271972656,226.858642578125,-31.1256275177002
42656,2,20,1,196.521179199219,221.636352539062,-38.0788040161133
42656,2,20,1,203.636672973633,233.952377319336,-29.9572372436523
42656,2,20,1,208.393615722656,234.237579345703,-23.497241973877
42656,2,20,1,203.305953979492,228.381607055664,-31.7534942626953
42656,2,20,1,183.428802490234,208.353912353516,-50.584903717041
42656,2,20,0,222.252334594727,239.956893920898,-11.4604778289795
42656,2,20,1,205.81120300293,226.577438354492,-33.0109825134277
42656,2,20,1,203.199066162109,220.812622070312,-36.2884941101074
42656,2,20,1,195.586471557617,216.978561401367,-36.997486114502
42656,2,20,1,193.312973022461,217.271636962891,-40.181957244873
42656,2,20,1,193.158508300781,210.732406616211,-43.6436882019043
42656,2,20,1,205.213119506836,221.670074462891,-31.5851230621338
42656,2,20,1,210.966033935547,230.83723449707,-28.0184440612793
42656,2,20,1,199.935348510742,221.327423095703,-38.9025917053223
42656,2,20,1,201.365188598633,224.183135986328,-30.398868560791
42656,2,20,1,199.959182739258,219.434219360352,-30.7790584564209
42656,2,20,1,204.432815551758,226.015014648438,-32.535717010498
42656,2,20,1,202.97135925293,220.652191162109,-29.984977722168
42656,2,20,1,221.016540527344,240.562942504883,-19.5324611663818
42656,2,20,1,212.493026733398,234.681167602539,-31.0780906677246
42656,2,20,1,203.555526733398,225.739761352539,-33.9358253479004
42656,2,20,1,203.369415283203,226.171493530273,-41.9444618225098
42656,2,20,0,209.952102661133,231.387786865234,-36.462818145752
42656,2,20,1,247.868560791016,265.628601074219,1.11690986156464
