subj_idx,condition,travel_time,response,max_cz,max_c3,max_c4
48031,1,20,1,190.514739990234,217.622207641602,-48.6361618041992
48031,1,20,1,179.729507446289,209.324340820312,-57.0884704589844
48031,1,20,1,177.095657348633,207.062774658203,-61.8532485961914
48031,1,20,1,183.022918701172,218.66194152832,-53.4662933349609
48031,1,20,1,184.00910949707,212.332565307617,-55.3318977355957
48031,1,20,0,186.217193603516,210.076919555664,-50.3393249511719
48031,1,20,1,191.338577270508,214.968505859375,-47.7132987976074
48031,1,20,1,180.44841003418,201.832565307617,-53.1058807373047
48031,1,20,1,178.812652587891,203.092086791992,-50.1353530883789
48031,1,20,1,174.493408203125,198.622360229492,-58.3876190185547
48031,1,20,1,173.699295043945,198.32731628418,-56.745849609375
48031,1,20,1,179.814682006836,201.41276550293,-53.1534309387207
48031,1,20,1,182.773361206055,209.841278076172,-50.6463012695312
48031,1,20,1,180.204803466797,205.268539428711,-52.014762878418
48031,1,20,0,179.977096557617,209.53630065918,-58.9599189758301
48031,1,20,1,182.131744384766,212.669250488281,-58.3499641418457
48031,1,20,1,180.022598266602,208.690658569336,-58.7955360412598
48031,1,20,1,188.405578613281,214.602142333984,-50.9789810180664
48031,1,20,1,183.448715209961,209.625396728516,-55.0843200683594
48031,1,20,1,181.371231079102,211.14826965332,-59.9224166870117
48031,1,20,1,182.038681030273,210.124450683594,-56.2487945556641
48031,1,20,1,177.214447021484,216.152725219727,-58.3440361022949
48031,1,20,1,181.442611694336,207.262832641602,-60.4847679138184
48031,1,20,0,180.143432617188,203.634704589844,-59.2371559143066
48031,1,20,1,179.834442138672,203.856506347656,-54.658561706543
48031,1,20,1,177.042205810547,200.790939331055,-56.9122009277344
48031,1,20,1,186.361831665039,205.84880065918,-49.8343353271484
48031,1,20,1,182.143615722656,202.406860351562,-51.4622001647949
48031,1,20,1,179.71369934082,202.900024414062,-48.4342002868652
48031,1,20,1,182.72981262207,207.052825927734,-47.7628593444824
48031,1,20,1,173.905212402344,196.703414916992,-59.134220123291
48031,1,20,0,185.468673706055,208.365844726562,-55.2150268554688
48031,1,5,1,180.470184326172,209.316452026367,-55.1239738464355
48031,1,5,1,176.984756469727,202.66633605957,-63.3900260925293
48031,1,5,1,177.461975097656,211.041366577148,-59.6530418395996
48031,1,5,1,178.442291259766,210.512603759766,-59.1599502563477
48031,1,5,1,167.829345703125,200.739379882812,-63.5583724975586
48031,1,5,1,191.356430053711,217.346893310547,-52.733570098877
48031,1,5,1,187.823333740234,207.603363037109,-52.8485221862793
48031,1,5,0,177.626373291016,198.998641967773,-52.7118263244629
48031,1,5,1,188.676849365234,213.62971496582,-46.1646957397461
48031,1,5,1,182.535736083984,207.460815429688,-51.3196296691895
48031,1,5,1,180.806915283203,204.599166870117,-52.7910308837891
48031,1,5,1,184.912185668945,208.763916015625,-45.6794776916504
48031,1,5,1,179.929565429688,203.345581054688,-52.2384757995605
48031,1,5,1,181.741638183594,202.389068603516,-53.3930625915527
48031,1,5,1,181.600982666016,206.03889465332,-51.8741226196289
48031,1,5,1,181.040588378906,207.799438476562,-51.9513206481934
48031,1,5,0,184.191452026367,212.566284179688,-52.9395866394043
48031,1,5,1,183.882385253906,210.875,-52.8167953491211
48031,1,5,1,186.611389160156,212.685089111328,-51.1770210266113
48031,1,5,1,181.549453735352,211.172073364258,-53.3395881652832
48031,1,5,1,189.613632202148,216.237884521484,-48.337215423584
48031,1,5,1,186.643081665039,214.41194152832,-56.9874954223633
48031,1,5,1,183.684356689453,213.932708740234,-56.7180938720703
48031,1,5,1,188.979934692383,216.103240966797,-54.6030578613281
48031,1,5,1,185.682556152344,215.645736694336,-51.1235504150391
48031,1,5,1,193.156555175781,214.061462402344,-43.055477142334
48031,1,5,1,187.829315185547,211.514663696289,-47.8361053466797
48031,1,5,0,179.369064331055,202.333618164062,-54.1931533813477
48031,1,5,1,183.508026123047,205.240783691406,-52.1335411071777
